length,origin_path,augmented
208144,/mnt/d/datasets/wham_noise/wham_noise/tr/40go0316_2.2161_01zo030c_-2.2161.wav,False
208160,/mnt/d/datasets/wham_noise/wham_noise/tr/409o030k_1.3155_012c020b_-1.3155.wav,False
208170,/mnt/d/datasets/wham_noise/wham_noise/tr/40na0110_1.3428_40ko030l_-1.3428.wav,False
208171,/mnt/d/datasets/wham_noise/wham_noise/tr/40ic0203_1.5329_01wo031d_-1.5329.wav,False
208175,/mnt/d/datasets/wham_noise/wham_noise/tr/407o0308_1.585_025c020a_-1.585.wav,False
208176,/mnt/d/datasets/wham_noise/wham_noise/tr/40ho0312_1.6446_204a010m_-1.6446.wav,False
208192,/mnt/d/datasets/wham_noise/wham_noise/tr/406c020p_2.4197_01io0314_-2.4197.wav,False
208192,/mnt/d/datasets/wham_noise/wham_noise/tr/40fo0316_1.3125_20rc0103_-1.3125.wav,False
208196,/mnt/d/datasets/wham_noise/wham_noise/tr/204o010l_0.25068_40da010x_-0.25068.wav,False
208213,/mnt/d/datasets/wham_noise/wham_noise/tr/01do030s_2.106_01jo0318_-2.106.wav,False
208219,/mnt/d/datasets/wham_noise/wham_noise/tr/01bc020p_2.3733_01tc021e_-2.3733.wav,False
208222,/mnt/d/datasets/wham_noise/wham_noise/tr/20io010p_0.41041_20pc010e_-0.41041.wav,False
208237,/mnt/d/datasets/wham_noise/wham_noise/tr/40do030h_1.6343_205a010o_-1.6343.wav,False
208253,/mnt/d/datasets/wham_noise/wham_noise/tr/20va0103_1.8527_014o031a_-1.8527.wav,False
208268,/mnt/d/datasets/wham_noise/wham_noise/tr/40mc0207_2.4548_20mc0105_-2.4548.wav,False
208274,/mnt/d/datasets/wham_noise/wham_noise/tr/01jc0215_1.5122_01ao031d_-1.5122.wav,False
208309,/mnt/d/datasets/wham_noise/wham_noise/tr/01vc0208_1.3258_01ko030o_-1.3258.wav,False
208317,/mnt/d/datasets/wham_noise/wham_noise/tr/02co030l_0.1187_02eo030j_-0.1187.wav,False
208318,/mnt/d/datasets/wham_noise/wham_noise/tr/40ko030i_1.9116_403a010q_-1.9116.wav,False
208321,/mnt/d/datasets/wham_noise/wham_noise/tr/40ec021c_0.43214_207a0104_-0.43214.wav,False
208329,/mnt/d/datasets/wham_noise/wham_noise/tr/40mo030p_1.302_40eo0315_-1.302.wav,False
208331,/mnt/d/datasets/wham_noise/wham_noise/tr/209c0104_0.43028_20jc0107_-0.43028.wav,False
208334,/mnt/d/datasets/wham_noise/wham_noise/tr/01vc0205_0.98967_403a0106_-0.98967.wav,False
208341,/mnt/d/datasets/wham_noise/wham_noise/tr/20kc010d_1.3894_20sa0101_-1.3894.wav,False
208342,/mnt/d/datasets/wham_noise/wham_noise/tr/01ec0214_1.8244_01io0314_-1.8244.wav,False
208343,/mnt/d/datasets/wham_noise/wham_noise/tr/20hc010h_1.4515_014o031c_-1.4515.wav,False
208344,/mnt/d/datasets/wham_noise/wham_noise/tr/20vo010p_1.6589_01po030a_-1.6589.wav,False
208345,/mnt/d/datasets/wham_noise/wham_noise/tr/40ea010g_1.9037_01kc0207_-1.9037.wav,False
208356,/mnt/d/datasets/wham_noise/wham_noise/tr/011c0219_0.22214_019o030i_-0.22214.wav,False
208364,/mnt/d/datasets/wham_noise/wham_noise/tr/01tc020q_0.2598_40gc020l_-0.2598.wav,False
208395,/mnt/d/datasets/wham_noise/wham_noise/tr/02dc021b_1.3003_01jc020w_-1.3003.wav,False
208399,/mnt/d/datasets/wham_noise/wham_noise/tr/206a010f_1.2405_024c0205_-1.2405.wav,False
208416,/mnt/d/datasets/wham_noise/wham_noise/tr/206c010m_0.76747_01xo030n_-0.76747.wav,False
208433,/mnt/d/datasets/wham_noise/wham_noise/tr/019c0219_2.1729_01jc0210_-2.1729.wav,False
208444,/mnt/d/datasets/wham_noise/wham_noise/tr/40go030h_1.8324_026c0210_-1.8324.wav,False
208447,/mnt/d/datasets/wham_noise/wham_noise/tr/016o0305_1.826_027c020a_-1.826.wav,False
208468,/mnt/d/datasets/wham_noise/wham_noise/tr/20fo0105_0.040435_01yo031a_-0.040435.wav,False
208478,/mnt/d/datasets/wham_noise/wham_noise/tr/015o030j_0.77805_40ba010u_-0.77805.wav,False
208491,/mnt/d/datasets/wham_noise/wham_noise/tr/012c020h_2.2118_209o010d_-2.2118.wav,False
208493,/mnt/d/datasets/wham_noise/wham_noise/tr/40eo0315_1.8744_01go030m_-1.8744.wav,False
208496,/mnt/d/datasets/wham_noise/wham_noise/tr/01ec021e_2.1985_026o0302_-2.1985.wav,False
208518,/mnt/d/datasets/wham_noise/wham_noise/tr/40ka010g_2.4461_028o0311_-2.4461.wav,False
208520,/mnt/d/datasets/wham_noise/wham_noise/tr/01yc021d_0.067549_401o030f_-0.067549.wav,False
208537,/mnt/d/datasets/wham_noise/wham_noise/tr/20oo010p_2.2935_01kc0217_-2.2935.wav,False
208540,/mnt/d/datasets/wham_noise/wham_noise/tr/401o030o_2.0312_20qa0111_-2.0312.wav,False
208557,/mnt/d/datasets/wham_noise/wham_noise/tr/40dc0209_2.4686_01uc020c_-2.4686.wav,False
208587,/mnt/d/datasets/wham_noise/wham_noise/tr/018c020i_0.88454_013a0103_-0.88454.wav,False
208617,/mnt/d/datasets/wham_noise/wham_noise/tr/01tc020u_1.2533_206o0101_-1.2533.wav,False
208634,/mnt/d/datasets/wham_noise/wham_noise/tr/409a010h_1.6202_01io030x_-1.6202.wav,False
208646,/mnt/d/datasets/wham_noise/wham_noise/tr/01ko030c_0.83212_023a010n_-0.83212.wav,False
208648,/mnt/d/datasets/wham_noise/wham_noise/tr/405o030g_0.63111_20oo0105_-0.63111.wav,False
208670,/mnt/d/datasets/wham_noise/wham_noise/tr/20qa010w_2.1675_207o0103_-2.1675.wav,False
208683,/mnt/d/datasets/wham_noise/wham_noise/tr/011c0205_1.2382_028o0318_-1.2382.wav,False
208691,/mnt/d/datasets/wham_noise/wham_noise/tr/01nc020l_2.131_40mc020y_-2.131.wav,False
208706,/mnt/d/datasets/wham_noise/wham_noise/tr/407a010k_2.2056_20jc0106_-2.2056.wav,False
208714,/mnt/d/datasets/wham_noise/wham_noise/tr/40aa0107_0.30308_01ko0312_-0.30308.wav,False
208727,/mnt/d/datasets/wham_noise/wham_noise/tr/205a0109_1.7129_027o030h_-1.7129.wav,False
208732,/mnt/d/datasets/wham_noise/wham_noise/tr/20da010m_1.2036_20nc0104_-1.2036.wav,False
208742,/mnt/d/datasets/wham_noise/wham_noise/tr/02ca010i_1.861_01dc020v_-1.861.wav,False
208769,/mnt/d/datasets/wham_noise/wham_noise/tr/01tc021d_1.9734_01vo030t_-1.9734.wav,False
208775,/mnt/d/datasets/wham_noise/wham_noise/tr/01qo030i_1.3244_40dc0211_-1.3244.wav,False
208777,/mnt/d/datasets/wham_noise/wham_noise/tr/026c020n_2.2221_01xc020u_-2.2221.wav,False
208792,/mnt/d/datasets/wham_noise/wham_noise/tr/021o031c_1.2738_01cc0201_-1.2738.wav,False
208817,/mnt/d/datasets/wham_noise/wham_noise/tr/01ea0103_1.4837_01xc0204_-1.4837.wav,False
208831,/mnt/d/datasets/wham_noise/wham_noise/tr/206o010e_0.97617_40jo030w_-0.97617.wav,False
208833,/mnt/d/datasets/wham_noise/wham_noise/tr/40dc0209_2.4488_028o030i_-2.4488.wav,False
208841,/mnt/d/datasets/wham_noise/wham_noise/tr/01ac0215_1.752_406c020g_-1.752.wav,False
208841,/mnt/d/datasets/wham_noise/wham_noise/tr/01vc020v_1.8216_20jc0106_-1.8216.wav,False
208842,/mnt/d/datasets/wham_noise/wham_noise/tr/40fo030h_1.0236_01do0318_-1.0236.wav,False
208851,/mnt/d/datasets/wham_noise/wham_noise/tr/40dc0211_0.35936_024c0211_-0.35936.wav,False
208913,/mnt/d/datasets/wham_noise/wham_noise/tr/02dc020y_0.005035_029o030x_-0.005035.wav,False
208930,/mnt/d/datasets/wham_noise/wham_noise/tr/207a010g_1.3233_206o010i_-1.3233.wav,False
208940,/mnt/d/datasets/wham_noise/wham_noise/tr/01mo030u_0.98049_403o0310_-0.98049.wav,False
208941,/mnt/d/datasets/wham_noise/wham_noise/tr/01fc0216_0.17303_407c020d_-0.17303.wav,False
208982,/mnt/d/datasets/wham_noise/wham_noise/tr/02do030l_0.13154_207c010g_-0.13154.wav,False
209001,/mnt/d/datasets/wham_noise/wham_noise/tr/40oc021d_0.88128_40go030z_-0.88128.wav,False
209002,/mnt/d/datasets/wham_noise/wham_noise/tr/013o0307_1_02ec0202_-1.wav,False
209005,/mnt/d/datasets/wham_noise/wham_noise/tr/01nc020l_2.4995_20pa010p_-2.4995.wav,False
209006,/mnt/d/datasets/wham_noise/wham_noise/tr/027c020o_0.88573_01xc0218_-0.88573.wav,False
209009,/mnt/d/datasets/wham_noise/wham_noise/tr/20gc0107_0.85643_020a0114_-0.85643.wav,False
209010,/mnt/d/datasets/wham_noise/wham_noise/tr/027o030h_1.8719_02ca010y_-1.8719.wav,False
209021,/mnt/d/datasets/wham_noise/wham_noise/tr/20qo0109_0.17627_406c020f_-0.17627.wav,False
209026,/mnt/d/datasets/wham_noise/wham_noise/tr/01jo030t_1.8754_01go030n_-1.8754.wav,False
209078,/mnt/d/datasets/wham_noise/wham_noise/tr/40lo030b_1.4009_01ta010q_-1.4009.wav,False
209079,/mnt/d/datasets/wham_noise/wham_noise/tr/01ko030o_0.83591_40ac0211_-0.83591.wav,False
209087,/mnt/d/datasets/wham_noise/wham_noise/tr/01go030i_1.0073_024a010n_-1.0073.wav,False
209092,/mnt/d/datasets/wham_noise/wham_noise/tr/409c0205_2.3932_014o0318_-2.3932.wav,False
209093,/mnt/d/datasets/wham_noise/wham_noise/tr/024o031e_0.10867_20va0105_-0.10867.wav,False
209094,/mnt/d/datasets/wham_noise/wham_noise/tr/01jo030r_0.42943_028o031c_-0.42943.wav,False
209107,/mnt/d/datasets/wham_noise/wham_noise/tr/02do0301_1.6596_01eo0305_-1.6596.wav,False
209127,/mnt/d/datasets/wham_noise/wham_noise/tr/01ja010u_1.7403_401c020x_-1.7403.wav,False
209127,/mnt/d/datasets/wham_noise/wham_noise/tr/40jo0314_2.0842_40ac0209_-2.0842.wav,False
209147,/mnt/d/datasets/wham_noise/wham_noise/tr/40jo030u_0.47587_01za0107_-0.47587.wav,False
209161,/mnt/d/datasets/wham_noise/wham_noise/tr/023o030q_0.34927_20pa0114_-0.34927.wav,False
209168,/mnt/d/datasets/wham_noise/wham_noise/tr/20jc010l_0.99915_02dc0205_-0.99915.wav,False
209192,/mnt/d/datasets/wham_noise/wham_noise/tr/20ba010e_0.23994_01uo0311_-0.23994.wav,False
209198,/mnt/d/datasets/wham_noise/wham_noise/tr/02co030w_0.22534_20na0102_-0.22534.wav,False
209204,/mnt/d/datasets/wham_noise/wham_noise/tr/02do030m_0.84084_405o0312_-0.84084.wav,False
209207,/mnt/d/datasets/wham_noise/wham_noise/tr/01so030a_0.50095_025c0210_-0.50095.wav,False
209210,/mnt/d/datasets/wham_noise/wham_noise/tr/404c020p_1.452_40ba010s_-1.452.wav,False
209224,/mnt/d/datasets/wham_noise/wham_noise/tr/01ec020x_0.82612_20jc0107_-0.82612.wav,False
209227,/mnt/d/datasets/wham_noise/wham_noise/tr/20ic010h_0.89759_405o030g_-0.89759.wav,False
209229,/mnt/d/datasets/wham_noise/wham_noise/tr/013o030h_1.4118_024c0203_-1.4118.wav,False
209229,/mnt/d/datasets/wham_noise/wham_noise/tr/02dc020f_1.7958_017a010p_-1.7958.wav,False
209242,/mnt/d/datasets/wham_noise/wham_noise/tr/029o0310_2.4695_40ec021f_-2.4695.wav,False
209245,/mnt/d/datasets/wham_noise/wham_noise/tr/20bo010j_2.1612_20jc010l_-2.1612.wav,False
209246,/mnt/d/datasets/wham_noise/wham_noise/tr/208c010c_0.99607_01vc0217_-0.99607.wav,False
209248,/mnt/d/datasets/wham_noise/wham_noise/tr/40jo030v_0.28797_404a010l_-0.28797.wav,False
209252,/mnt/d/datasets/wham_noise/wham_noise/tr/01qo030b_2.3083_40lc0202_-2.3083.wav,False
209265,/mnt/d/datasets/wham_noise/wham_noise/tr/01ao030l_2.1101_02cc0212_-2.1101.wav,False
209273,/mnt/d/datasets/wham_noise/wham_noise/tr/026c0204_0.55838_02eo0306_-0.55838.wav,False
209301,/mnt/d/datasets/wham_noise/wham_noise/tr/013o0315_0.64158_01do030v_-0.64158.wav,False
209302,/mnt/d/datasets/wham_noise/wham_noise/tr/40fc0208_1.226_40ea0110_-1.226.wav,False
209303,/mnt/d/datasets/wham_noise/wham_noise/tr/01cc0209_0.69096_029a010j_-0.69096.wav,False
209314,/mnt/d/datasets/wham_noise/wham_noise/tr/209a010z_1.0128_01bo0301_-1.0128.wav,False
209319,/mnt/d/datasets/wham_noise/wham_noise/tr/01qo030y_0.55397_01cc020z_-0.55397.wav,False
209336,/mnt/d/datasets/wham_noise/wham_noise/tr/20sc0108_1.0641_01nc021d_-1.0641.wav,False
209339,/mnt/d/datasets/wham_noise/wham_noise/tr/01wo0317_0.39366_40ko0305_-0.39366.wav,False
209353,/mnt/d/datasets/wham_noise/wham_noise/tr/40ka010k_1.4993_01co031b_-1.4993.wav,False
209381,/mnt/d/datasets/wham_noise/wham_noise/tr/20qo010o_0.5807_01eo030w_-0.5807.wav,False
209405,/mnt/d/datasets/wham_noise/wham_noise/tr/018c020z_1.2831_20ja010e_-1.2831.wav,False
209405,/mnt/d/datasets/wham_noise/wham_noise/tr/40do030w_1.3154_02co030b_-1.3154.wav,False
209416,/mnt/d/datasets/wham_noise/wham_noise/tr/02do031b_0.82113_20mo0104_-0.82113.wav,False
209432,/mnt/d/datasets/wham_noise/wham_noise/tr/01qc020r_0.068788_01kc020v_-0.068788.wav,False
209451,/mnt/d/datasets/wham_noise/wham_noise/tr/01go030m_2.2379_20ea0110_-2.2379.wav,False
209452,/mnt/d/datasets/wham_noise/wham_noise/tr/20cc010n_2.4243_20bc010o_-2.4243.wav,False
209482,/mnt/d/datasets/wham_noise/wham_noise/tr/01co0310_0.70519_01ua0114_-0.70519.wav,False
209516,/mnt/d/datasets/wham_noise/wham_noise/tr/020o0319_0.70048_01sa010h_-0.70048.wav,False
209526,/mnt/d/datasets/wham_noise/wham_noise/tr/014o030k_2.3624_029c020q_-2.3624.wav,False
209533,/mnt/d/datasets/wham_noise/wham_noise/tr/20bc010c_0.89123_209a010n_-0.89123.wav,False
209568,/mnt/d/datasets/wham_noise/wham_noise/tr/01dc020v_1.5703_01kc020w_-1.5703.wav,False
209568,/mnt/d/datasets/wham_noise/wham_noise/tr/01yo030a_0.31016_01tc020p_-0.31016.wav,False
209574,/mnt/d/datasets/wham_noise/wham_noise/tr/20qc0109_1.1972_20uc010h_-1.1972.wav,False
209594,/mnt/d/datasets/wham_noise/wham_noise/tr/20na010s_0.78627_20lo0106_-0.78627.wav,False
209600,/mnt/d/datasets/wham_noise/wham_noise/tr/019a0101_0.93367_029o0305_-0.93367.wav,False
209631,/mnt/d/datasets/wham_noise/wham_noise/tr/209c010m_1.3797_01wc021e_-1.3797.wav,False
209640,/mnt/d/datasets/wham_noise/wham_noise/tr/406c020s_2.1352_01qo030g_-2.1352.wav,False
209662,/mnt/d/datasets/wham_noise/wham_noise/tr/209o010m_0.65544_206a0114_-0.65544.wav,False
209682,/mnt/d/datasets/wham_noise/wham_noise/tr/019o0302_0.044177_02bo030c_-0.044177.wav,False
209724,/mnt/d/datasets/wham_noise/wham_noise/tr/017o0301_2.2483_01uc020n_-2.2483.wav,False
209725,/mnt/d/datasets/wham_noise/wham_noise/tr/018o0310_1.7579_40oa010r_-1.7579.wav,False
209736,/mnt/d/datasets/wham_noise/wham_noise/tr/01xc020e_1.9002_018c0219_-1.9002.wav,False
209781,/mnt/d/datasets/wham_noise/wham_noise/tr/40pc0214_0.16882_027o030x_-0.16882.wav,False
209791,/mnt/d/datasets/wham_noise/wham_noise/tr/20ea010f_0.069719_01jc020w_-0.069719.wav,False
209810,/mnt/d/datasets/wham_noise/wham_noise/tr/025c020h_1.6705_01ga010r_-1.6705.wav,False
209838,/mnt/d/datasets/wham_noise/wham_noise/tr/01xc020c_0.14169_40jo0308_-0.14169.wav,False
209838,/mnt/d/datasets/wham_noise/wham_noise/tr/40co030j_1.0566_025a010j_-1.0566.wav,False
209842,/mnt/d/datasets/wham_noise/wham_noise/tr/406o030l_0.32248_019c020e_-0.32248.wav,False
209851,/mnt/d/datasets/wham_noise/wham_noise/tr/026o0319_1.4998_40hc0209_-1.4998.wav,False
209857,/mnt/d/datasets/wham_noise/wham_noise/tr/208c010f_1.1217_018c020v_-1.1217.wav,False
209873,/mnt/d/datasets/wham_noise/wham_noise/tr/014o031b_1.7477_40lc0203_-1.7477.wav,False
209881,/mnt/d/datasets/wham_noise/wham_noise/tr/40nc0211_1.3121_01to0311_-1.3121.wav,False
209889,/mnt/d/datasets/wham_noise/wham_noise/tr/20ec0106_0.5853_20lo0106_-0.5853.wav,False
209902,/mnt/d/datasets/wham_noise/wham_noise/tr/01ya010c_2.2069_01fo030i_-2.2069.wav,False
209903,/mnt/d/datasets/wham_noise/wham_noise/tr/20no010f_1.702_403a010i_-1.702.wav,False
209920,/mnt/d/datasets/wham_noise/wham_noise/tr/20nc010j_1.7796_01ko030k_-1.7796.wav,False
209939,/mnt/d/datasets/wham_noise/wham_noise/tr/019o0316_0.13261_20ka0101_-0.13261.wav,False
209951,/mnt/d/datasets/wham_noise/wham_noise/tr/023o0315_2.2997_405o030f_-2.2997.wav,False
209968,/mnt/d/datasets/wham_noise/wham_noise/tr/20vo010m_1.8247_02ec020s_-1.8247.wav,False
209974,/mnt/d/datasets/wham_noise/wham_noise/tr/01jc0208_0.37299_409o0315_-0.37299.wav,False
209976,/mnt/d/datasets/wham_noise/wham_noise/tr/40lo030z_0.93478_01dc0213_-0.93478.wav,False
209978,/mnt/d/datasets/wham_noise/wham_noise/tr/20mo010c_0.67247_404c020n_-0.67247.wav,False
209995,/mnt/d/datasets/wham_noise/wham_noise/tr/01nc020g_1.7914_015o030e_-1.7914.wav,False
209999,/mnt/d/datasets/wham_noise/wham_noise/tr/014o030r_2.2189_20bo010m_-2.2189.wav,False
209999,/mnt/d/datasets/wham_noise/wham_noise/tr/028a010u_1.8402_01pc0216_-1.8402.wav,False
210008,/mnt/d/datasets/wham_noise/wham_noise/tr/401o0306_2.2456_20qo010q_-2.2456.wav,False
210014,/mnt/d/datasets/wham_noise/wham_noise/tr/20nc0107_0.95006_401c020v_-0.95006.wav,False
210028,/mnt/d/datasets/wham_noise/wham_noise/tr/20ao010l_0.59533_01aa0105_-0.59533.wav,False
210030,/mnt/d/datasets/wham_noise/wham_noise/tr/01zo030k_2.1345_021o030u_-2.1345.wav,False
210055,/mnt/d/datasets/wham_noise/wham_noise/tr/20qo010f_0.93147_027o0304_-0.93147.wav,False
210055,/mnt/d/datasets/wham_noise/wham_noise/tr/20to010l_0.8113_40dc020a_-0.8113.wav,False
210057,/mnt/d/datasets/wham_noise/wham_noise/tr/20lo0105_0.12995_20gc010n_-0.12995.wav,False
210063,/mnt/d/datasets/wham_noise/wham_noise/tr/017o0316_0.56199_40io0301_-0.56199.wav,False
210103,/mnt/d/datasets/wham_noise/wham_noise/tr/024o030x_0.39978_02dc020a_-0.39978.wav,False
210116,/mnt/d/datasets/wham_noise/wham_noise/tr/02dc020z_0.1343_40bo030s_-0.1343.wav,False
210118,/mnt/d/datasets/wham_noise/wham_noise/tr/406c0208_0.54574_01wc020n_-0.54574.wav,False
210122,/mnt/d/datasets/wham_noise/wham_noise/tr/016o0303_2.2433_012a0109_-2.2433.wav,False
210125,/mnt/d/datasets/wham_noise/wham_noise/tr/01fo030o_1.6406_019o030k_-1.6406.wav,False
210142,/mnt/d/datasets/wham_noise/wham_noise/tr/01zc0201_0.028389_01fa010r_-0.028389.wav,False
210146,/mnt/d/datasets/wham_noise/wham_noise/tr/024o0301_1.1821_020c0209_-1.1821.wav,False
210161,/mnt/d/datasets/wham_noise/wham_noise/tr/20ec010e_0.43681_208o0105_-0.43681.wav,False
210184,/mnt/d/datasets/wham_noise/wham_noise/tr/02eo030z_1.7629_01io030x_-1.7629.wav,False
210196,/mnt/d/datasets/wham_noise/wham_noise/tr/02cc0214_0.54018_024o0303_-0.54018.wav,False
210212,/mnt/d/datasets/wham_noise/wham_noise/tr/01nc0216_2.3514_01co0310_-2.3514.wav,False
210220,/mnt/d/datasets/wham_noise/wham_noise/tr/01qo030z_1.2078_028c020o_-1.2078.wav,False
210244,/mnt/d/datasets/wham_noise/wham_noise/tr/20ro0108_2.4596_40ja0114_-2.4596.wav,False
210286,/mnt/d/datasets/wham_noise/wham_noise/tr/01xo030r_2.208_017o0301_-2.208.wav,False
210306,/mnt/d/datasets/wham_noise/wham_noise/tr/20aa010u_1.9673_20jc0107_-1.9673.wav,False
210328,/mnt/d/datasets/wham_noise/wham_noise/tr/01fo030m_1.1625_01sa010a_-1.1625.wav,False
210330,/mnt/d/datasets/wham_noise/wham_noise/tr/20qc010d_2.2204_409c0207_-2.2204.wav,False
210333,/mnt/d/datasets/wham_noise/wham_noise/tr/40oo0316_0.72453_20uo010k_-0.72453.wav,False
210343,/mnt/d/datasets/wham_noise/wham_noise/tr/01yo030o_0.73477_01xa010a_-0.73477.wav,False
210344,/mnt/d/datasets/wham_noise/wham_noise/tr/01ko0307_1.1892_40bc020f_-1.1892.wav,False
210345,/mnt/d/datasets/wham_noise/wham_noise/tr/20ko0108_1.6161_208o0107_-1.6161.wav,False
210358,/mnt/d/datasets/wham_noise/wham_noise/tr/20mo0108_2.3479_01ac020f_-2.3479.wav,False
210359,/mnt/d/datasets/wham_noise/wham_noise/tr/40no0306_2.1941_024c021e_-2.1941.wav,False
210361,/mnt/d/datasets/wham_noise/wham_noise/tr/20ha0105_1.051_025c020k_-1.051.wav,False
210369,/mnt/d/datasets/wham_noise/wham_noise/tr/20nc010b_0.30279_20bo010l_-0.30279.wav,False
210390,/mnt/d/datasets/wham_noise/wham_noise/tr/014a0112_0.96239_01po030u_-0.96239.wav,False
210399,/mnt/d/datasets/wham_noise/wham_noise/tr/40nc021e_2.4326_20io0103_-2.4326.wav,False
210411,/mnt/d/datasets/wham_noise/wham_noise/tr/20eo010f_1.8591_408c020b_-1.8591.wav,False
210426,/mnt/d/datasets/wham_noise/wham_noise/tr/01uc020j_0.80104_407o030a_-0.80104.wav,False
210438,/mnt/d/datasets/wham_noise/wham_noise/tr/209o010g_1.5612_028o0318_-1.5612.wav,False
210440,/mnt/d/datasets/wham_noise/wham_noise/tr/20no010k_0.25065_01xc020y_-0.25065.wav,False
210454,/mnt/d/datasets/wham_noise/wham_noise/tr/40dc020o_1.5242_01nc020p_-1.5242.wav,False
210461,/mnt/d/datasets/wham_noise/wham_noise/tr/01ac020h_1.269_01fa010g_-1.269.wav,False
210469,/mnt/d/datasets/wham_noise/wham_noise/tr/20po010p_0.68099_20sc010j_-0.68099.wav,False
210488,/mnt/d/datasets/wham_noise/wham_noise/tr/01mo0308_0.85785_027a010u_-0.85785.wav,False
210488,/mnt/d/datasets/wham_noise/wham_noise/tr/01oo030j_0.71042_20co010k_-0.71042.wav,False
210495,/mnt/d/datasets/wham_noise/wham_noise/tr/204a0101_0.83353_20pc0106_-0.83353.wav,False
210503,/mnt/d/datasets/wham_noise/wham_noise/tr/20uo010g_2.1582_025o030n_-2.1582.wav,False
210510,/mnt/d/datasets/wham_noise/wham_noise/tr/01ro030l_2.2954_40pc0218_-2.2954.wav,False
210511,/mnt/d/datasets/wham_noise/wham_noise/tr/407c0216_2.0531_01wc021e_-2.0531.wav,False
210515,/mnt/d/datasets/wham_noise/wham_noise/tr/409c0215_2.1364_40oc020k_-2.1364.wav,False
210524,/mnt/d/datasets/wham_noise/wham_noise/tr/40ho0316_0.50368_027o030x_-0.50368.wav,False
210576,/mnt/d/datasets/wham_noise/wham_noise/tr/01bc0211_0.48951_02cc0214_-0.48951.wav,False
210599,/mnt/d/datasets/wham_noise/wham_noise/tr/01uc0207_1.1958_01ic0208_-1.1958.wav,False
210606,/mnt/d/datasets/wham_noise/wham_noise/tr/20uo010k_0.17262_401c020f_-0.17262.wav,False
210611,/mnt/d/datasets/wham_noise/wham_noise/tr/01lo0304_0.06597_025a0104_-0.06597.wav,False
210611,/mnt/d/datasets/wham_noise/wham_noise/tr/20pc0105_0.28752_40gc020h_-0.28752.wav,False
210612,/mnt/d/datasets/wham_noise/wham_noise/tr/01xo030j_0.71917_20qa0102_-0.71917.wav,False
210620,/mnt/d/datasets/wham_noise/wham_noise/tr/209o010j_2.4576_207o010u_-2.4576.wav,False
210626,/mnt/d/datasets/wham_noise/wham_noise/tr/20ro010m_2.0214_01vc020h_-2.0214.wav,False
210633,/mnt/d/datasets/wham_noise/wham_noise/tr/40dc020c_2.0219_20eo010f_-2.0219.wav,False
210649,/mnt/d/datasets/wham_noise/wham_noise/tr/014o0307_0.45303_01wa010o_-0.45303.wav,False
210651,/mnt/d/datasets/wham_noise/wham_noise/tr/01vo030x_0.031134_01oa010j_-0.031134.wav,False
210659,/mnt/d/datasets/wham_noise/wham_noise/tr/01gc0202_1.6338_40gc021d_-1.6338.wav,False
210669,/mnt/d/datasets/wham_noise/wham_noise/tr/20rc010m_1.1525_40nc020i_-1.1525.wav,False
210687,/mnt/d/datasets/wham_noise/wham_noise/tr/40ko030r_2.3138_027o030l_-2.3138.wav,False
210700,/mnt/d/datasets/wham_noise/wham_noise/tr/014o031a_1.9742_01sa010c_-1.9742.wav,False
210757,/mnt/d/datasets/wham_noise/wham_noise/tr/01lo0306_0.0068952_01ta0105_-0.0068952.wav,False
210764,/mnt/d/datasets/wham_noise/wham_noise/tr/20ho0105_1.5674_20aa010p_-1.5674.wav,False
210771,/mnt/d/datasets/wham_noise/wham_noise/tr/02eo031e_1.4001_40hc020k_-1.4001.wav,False
210793,/mnt/d/datasets/wham_noise/wham_noise/tr/01yc020t_0.10762_40eo030b_-0.10762.wav,False
210801,/mnt/d/datasets/wham_noise/wham_noise/tr/40dc0211_1.5386_208o0105_-1.5386.wav,False
210819,/mnt/d/datasets/wham_noise/wham_noise/tr/40ho0312_0.71586_40oo0317_-0.71586.wav,False
210831,/mnt/d/datasets/wham_noise/wham_noise/tr/025c020e_1.0563_01vc020u_-1.0563.wav,False
210863,/mnt/d/datasets/wham_noise/wham_noise/tr/205o010l_0.1404_025c020k_-0.1404.wav,False
210868,/mnt/d/datasets/wham_noise/wham_noise/tr/403a0104_0.1404_40go030h_-0.1404.wav,False
210869,/mnt/d/datasets/wham_noise/wham_noise/tr/01co0309_0.52072_20po010h_-0.52072.wav,False
210882,/mnt/d/datasets/wham_noise/wham_noise/tr/40mo0301_2.3637_01wc020r_-2.3637.wav,False
210905,/mnt/d/datasets/wham_noise/wham_noise/tr/01io031e_1.0367_20uc010j_-1.0367.wav,False
210926,/mnt/d/datasets/wham_noise/wham_noise/tr/40pc0215_2.3709_025o030n_-2.3709.wav,False
210929,/mnt/d/datasets/wham_noise/wham_noise/tr/20po010a_2.2959_022c020j_-2.2959.wav,False
210941,/mnt/d/datasets/wham_noise/wham_noise/tr/01oo030n_1.9919_01ic020a_-1.9919.wav,False
210944,/mnt/d/datasets/wham_noise/wham_noise/tr/01ia010g_1.2245_01vo030x_-1.2245.wav,False
210947,/mnt/d/datasets/wham_noise/wham_noise/tr/405o030g_0.8169_40oa0105_-0.8169.wav,False
210953,/mnt/d/datasets/wham_noise/wham_noise/tr/20lo010h_0.14533_408o030c_-0.14533.wav,False
210985,/mnt/d/datasets/wham_noise/wham_noise/tr/20uo010b_0.91558_205a010o_-0.91558.wav,False
